customerId,RG_case,Missing_Daily_Transactions,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_sqrt,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_sqrt,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zeros,euros_per_bet_fixedodds_sqrt_zeros,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zeros,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zeros,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zeros,euros_per_bet_liveaction_sqrt_zeros,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zeros,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,churn,DaysLastOrder
1409169,0,0,Germany,German,M,1954,50,354,45,27,204,0,2,8,-5,0,33213,13,19,7,5,14,0,1,3,182,4,19,7,5,14,0,1,3,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,490
1839746,1,0,France_COM,French,M,1986,19,3422,69,62,1235,0,1,50,764,0,10872,589,155,1244,0,4,18,375,0,33982,13,22438,8,59,8,8,35,0,1,7,184,4,104,24,12,35,0,2,4,150,3,59,8,8,35,0,1,7,184,4,104,24,12,35,0,2,4,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,487
1822211,0,0,Poland,Polish,F,1985,19,254,12,6,25,0,2,21,-288,-1,32930,12,16,3,2,5,0,1,5,181,3,16,3,2,5,0,1,5,181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,487
1951951,1,0,Switzerland,German,M,1984,21,454,18,9,1415,0,2,25,197,0,29,3,2,3,1,2,10,-2,0,513370,8788,31,1441,0,283,58,9907,0,33,13,22,8,45759,7,21,4,3,38,0,1,5,183,4,5,2,1,2,1,1,3,149,3,716,94,6,38,0,17,8,214,3,21,4,3,38,0,1,5,183,4,5,2,1,2,1,1,3,149,3,716,94,6,38,0,17,8,214,TRUE,486
1108341,0,0,Germany,German,M,1960,43,30,3,3,9,0,1,10,30,1,33248,14,5,2,2,3,1,1,3,182,4,5,2,2,3,1,1,3,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,486
1838432,0,0,Germany,German,M,1969,36,280,55,14,32,0,4,5,125,0,33343,13,17,7,4,6,1,2,2,183,4,17,7,4,6,1,2,2,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,480
1477587,1,0,Poland,Polish,M,1976,29,8452,322,87,1786,0,4,26,303,0,28001,1026,80,1657,0,13,27,2788,0,513,99,5,11,0,20,5,-13,0,34,13,25,8,35839,7,92,18,9,42,0,2,5,183,4,167,32,9,41,0,4,5,158,3,23,10,2,3,1,4,2,189,3,92,18,9,42,0,2,5,183,4,167,32,9,41,0,4,5,158,3,23,10,2,3,1,4,2,189,TRUE,478
1519947,1,0,Greece_BTO,Greek,M,1969,35,370,104,59,1371,0,2,4,155,0,8,4,4,94,0,1,2,-35,-4,143,139,1,1,1,139,1,36,0,33373,13,22029,4,35888,7,19,10,8,37,0,1,2,183,4,3,2,2,10,0,1,1,148,2,12,12,1,1,1,12,1,189,3,19,10,8,37,0,1,2,183,4,3,2,2,10,0,1,1,148,2,12,12,1,1,1,12,1,189,TRUE,476
1177706,0,0,Switzerland,German,M,1963,41,101,32,7,342,0,5,3,65,1,33283,14,10,6,3,18,0,2,2,182,4,10,6,3,18,0,2,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,476
618134,1,0,Germany,German,M,1955,47,2713,126,58,1232,0,2,22,528,0,42755,1425,168,1691,0,8,30,3136,0,60764,2420,9,325,0,269,25,5183,0,33746,13,25199,8,41035,7,52,11,8,35,0,1,5,184,4,207,38,13,41,0,3,5,159,3,247,49,3,18,0,16,5,203,3,52,11,8,35,0,1,5,184,4,207,38,13,41,0,3,5,159,3,247,49,3,18,0,16,5,203,TRUE,476
721385,0,0,Austria,German,M,1982,21,159,66,48,1945,0,1,2,27,0,18,29,4,362,0,7,1,3,0,33245,13,22066,8,13,8,7,44,0,1,2,182,4,4,5,2,19,0,3,1,149,3,13,8,7,44,0,1,2,182,4,4,5,2,19,0,3,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,471
780107,0,0,Turkey,Turkish,M,1963,40,2980,228,148,666,0,2,13,1348,0,34566,13,55,15,12,26,0,1,4,186,4,55,15,12,26,0,1,4,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,469
1602071,1,0,Luxembourg,German,M,1978,26,7776,77,56,1147,0,1,101,-906,0,46203,817,108,1333,0,8,57,3880,0,32312,13,25943,8,88,9,7,34,0,1,10,180,4,215,29,10,37,0,3,8,161,3,88,9,7,34,0,1,10,180,4,215,29,10,37,0,3,8,161,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,465
1731044,0,0,Germany,German,M,1982,22,280,56,10,291,0,6,5,101,0,10,1,1,1,1,1,10,10,1,185,64,2,2,1,32,3,70,0,33319,13,22073,9,35922,7,17,7,3,17,0,2,2,183,4,3,1,1,1,1,1,3,149,3,14,8,1,1,1,6,2,190,3,17,7,3,17,0,2,2,183,4,3,1,1,1,1,1,3,149,3,14,8,1,1,1,6,2,190,TRUE,462
468786,0,0,Germany,German,M,1972,29,29,5,5,61,0,1,6,29,1,9,3,3,45,0,1,3,9,1,1633,14,5,23,0,3,117,-93,0,33247,14,22072,9,35760,7,5,2,2,8,0,1,2,182,4,3,2,2,7,0,1,2,149,3,40,4,2,5,0,2,11,189,3,5,2,2,8,0,1,2,182,4,3,2,2,7,0,1,2,149,3,40,4,2,5,0,2,11,189,TRUE,462
1776887,1,0,Germany,German,M,1982,23,132,67,32,73,0,2,2,55,0,9,5,5,44,0,1,2,2,0,33273,13,22065,8,12,8,6,9,1,1,1,182,4,3,2,2,7,0,1,1,149,3,12,8,6,9,1,1,1,182,4,3,2,2,7,0,1,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,461
1006668,0,0,Denmark,English,M,1959,44,1776,212,138,1628,0,2,8,634,0,43,4,4,279,0,1,11,24,1,33852,13,22087,9,42,15,12,40,0,1,3,184,4,7,2,2,17,0,1,3,149,3,42,15,12,40,0,1,3,184,4,7,2,2,17,0,1,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,461
1367719,1,0,Hungary,Hungarian,M,1980,25,1955,238,64,1698,0,4,8,48,0,5970,268,39,1841,0,7,22,461,0,5,1,1,1,1,1,5,5,1,33,13,23,8,35857,8,44,15,8,41,0,2,3,182,4,77,16,6,43,0,3,5,150,3,2,1,1,1,1,1,2,189,3,44,15,8,41,0,2,3,182,4,77,16,6,43,0,3,5,150,3,2,1,1,1,1,1,2,189,TRUE,459
1363362,0,0,Spain,Spanish,M,1966,38,13679,928,82,236,0,11,15,3035,0,43475,2155,85,224,0,25,20,2327,0,36253,13,24390,8,117,30,9,15,1,3,4,190,4,209,46,9,15,1,5,4,156,3,117,30,9,15,1,3,4,190,4,209,46,9,15,1,5,4,156,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,459
1741291,0,0,Germany,German,M,1987,18,27,13,6,99,0,2,2,-9,0,278,44,6,6,1,7,6,-10,0,33209,13,22053,8,5,4,2,10,0,1,1,182,4,17,7,2,2,1,3,3,149,3,5,4,2,10,0,1,1,182,4,17,7,2,2,1,3,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,455
2054778,0,0,Turkey,Turkish,M,1977,28,136,6,2,2,1,3,23,136,1,33354,14,12,2,1,1,1,2,5,183,4,12,2,1,1,1,2,5,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,455
1342686,0,0,Norway,Norwegian,M,1972,32,11,2,2,11,0,1,5,11,1,159,36,1,1,1,36,4,31,0,33229,14,35883,7,3,1,1,3,0,1,2,182,4,13,6,1,1,1,6,2,189,3,3,1,1,3,0,1,2,182,4,0,0,0,0,0,0,0,0,0,13,6,1,1,1,6,2,189,3,,,,,,,,,,,,,,,,,,,,TRUE,455
485929,0,0,Sweden,Swedish,M,1971,30,118,13,4,34,0,3,9,60,1,33278,14,11,4,2,6,0,2,3,182,4,11,4,2,6,0,2,3,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,455
1701187,1,0,Switzerland,French,M,1986,19,139,212,11,1211,0,19,1,66,0,3516,436,2,2,1,218,8,259,0,33284,13,36111,7,12,15,3,35,0,4,1,182,4,59,21,1,1,1,15,3,190,3,12,15,3,35,0,4,1,182,4,0,0,0,0,0,0,0,0,0,59,21,1,1,1,15,3,190,3,,,,,,,,,,,,,,,,,,,,TRUE,454
1983077,0,0,Germany,German,F,1983,22,15,2,2,15,0,1,8,15,1,238,5,5,243,0,1,48,0,0,33233,14,22063,8,4,1,1,4,0,1,3,182,4,15,2,2,16,0,1,7,149,3,4,1,1,4,0,1,3,182,4,15,2,2,16,0,1,7,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,452
1974892,0,0,Portugal,Portuguese,M,1974,31,45,28,4,841,0,7,2,13,0,1369,1206,9,840,0,134,1,174,0,33231,13,36026,7,7,5,2,29,0,3,1,182,4,37,35,3,29,0,12,1,190,3,7,5,2,29,0,3,1,182,4,0,0,0,0,0,0,0,0,0,37,35,3,29,0,12,1,190,3,,,,,,,,,,,,,,,,,,,,TRUE,452
1365241,0,0,Germany,German,M,1970,34,10,3,2,53,0,2,3,10,1,33228,14,3,2,1,7,0,1,2,182,4,3,2,1,7,0,1,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,452
1961268,0,0,Poland,Polish,M,1987,18,1,2,2,2,1,1,1,0,0,6,11,2,2,1,6,1,1,0,33218,13,22064,8,1,1,1,1,1,1,1,182,4,2,3,1,1,1,2,1,149,3,1,1,1,1,1,1,1,182,4,2,3,1,1,1,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,449
548298,0,0,Germany,German,M,1984,18,313,16,13,417,0,1,20,-91,0,5402,312,66,2089,0,5,17,406,0,33127,13,22469,8,18,4,4,20,0,1,4,182,4,74,18,8,46,0,2,4,150,3,18,4,4,20,0,1,4,182,4,74,18,8,46,0,2,4,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,447
1143257,1,0,Germany,German,F,1981,23,1531,345,137,901,0,3,4,774,1,9497,320,106,902,0,3,30,1334,0,33992,14,23397,8,39,19,12,30,0,2,2,184,4,97,18,10,30,0,2,5,153,3,39,19,12,30,0,2,2,184,4,97,18,10,30,0,2,5,153,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,447
1838925,0,0,Portugal,Portuguese,M,1976,29,30,16,8,59,0,2,2,30,1,33248,14,5,4,3,8,0,1,1,182,4,5,4,3,8,0,1,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,447
2115515,0,0,Austria,German,F,1985,20,30,6,2,2,1,3,5,30,1,66,6,2,2,1,3,11,0,0,1410,8,2,2,1,4,176,70,0,33248,14,22063,8,35922,7,5,2,1,1,1,2,2,182,4,8,2,1,1,1,2,3,149,3,38,3,1,1,1,2,13,190,3,5,2,1,1,1,2,2,182,4,8,2,1,1,1,2,3,149,3,38,3,1,1,1,2,13,190,TRUE,445
1015042,1,0,Germany,German,M,1978,26,3163,46,21,1415,0,2,69,-284,0,58180,1883,196,1669,0,10,31,4970,0,32934,13,27033,8,56,7,5,38,0,1,8,181,4,241,43,14,41,0,3,6,164,3,56,7,5,38,0,1,8,181,4,241,43,14,41,0,3,6,164,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,443
779784,0,0,Turkey,Turkish,M,1984,18,134,34,18,323,0,2,4,42,0,27,5,2,321,0,3,5,27,1,111,47,5,305,0,9,2,19,0,33,13,22,9,35871,7,12,6,4,18,0,1,2,182,4,5,2,1,18,0,2,2,149,3,11,7,2,17,0,3,2,189,3,12,6,4,18,0,1,2,182,4,5,2,1,18,0,2,2,149,3,11,7,2,17,0,3,2,189,TRUE,441
2055630,0,0,Germany,German,M,1982,23,54,8,7,16,0,1,7,25,0,835,17,3,7,0,6,49,20,0,33243,13,35872,7,7,3,3,4,1,1,3,182,4,29,4,2,3,1,2,7,189,3,7,3,3,4,1,1,3,182,4,0,0,0,0,0,0,0,0,0,29,4,2,3,1,2,7,189,3,,,,,,,,,,,,,,,,,,,,TRUE,441
722705,1,0,Germany,German,M,1971,32,16566,15599,98,828,0,159,1,3556,0,60293,1585,97,1086,0,16,38,4574,0,36774,13,26637,8,129,125,10,29,0,13,1,192,4,246,40,10,33,0,4,6,163,3,129,125,10,29,0,13,1,192,4,246,40,10,33,0,4,6,163,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,438
1230025,0,0,Norway,Norwegian,M,1973,31,11173,89,32,351,0,3,126,1671,0,1187,13,3,346,0,4,91,297,0,34889,13,22360,8,106,9,6,19,0,2,11,187,4,34,4,2,19,0,2,10,150,3,106,9,6,19,0,2,11,187,4,34,4,2,19,0,2,10,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,437
452829,1,0,Austria,German,M,1943,58,1913,1279,122,2823,0,10,1,212,0,4860,3564,214,2806,0,17,1,84,0,13205,5113,9,873,0,568,3,281,0,33430,13,22147,8,36133,7,44,36,11,53,0,3,1,183,4,70,60,15,53,0,4,1,149,3,115,72,3,30,0,24,2,190,3,44,36,11,53,0,3,1,183,4,70,60,15,53,0,4,1,149,3,115,72,3,30,0,24,2,190,TRUE,437
2115637,0,0,Austria,German,M,1956,49,16,3,2,4,1,2,5,-38,-2,189,19,13,82,0,1,10,25,0,33180,11,35877,7,4,2,1,2,1,1,2,182,3,14,4,4,9,0,1,3,189,3,4,2,1,2,1,1,2,182,3,0,0,0,0,0,0,0,0,0,14,4,4,9,0,1,3,189,3,,,,,,,,,,,,,,,,,,,,TRUE,436
994151,0,0,Germany,German,M,1980,23,153,39,21,1057,0,2,4,32,0,43,33,6,55,0,6,1,8,0,330,314,5,369,0,63,1,24,0,33250,13,22071,8,35876,7,12,6,5,33,0,1,2,182,4,7,6,2,7,0,2,1,149,3,18,18,2,19,0,8,1,189,3,12,6,5,33,0,1,2,182,4,7,6,2,7,0,2,1,149,3,18,18,2,19,0,8,1,189,TRUE,434
1278165,0,0,Turkey,Turkish,M,1965,39,818,674,40,294,0,17,1,206,0,919,463,26,292,0,18,2,202,0,33424,13,22265,8,29,26,6,17,0,4,1,183,4,30,22,5,17,0,4,1,149,3,29,26,6,17,0,4,1,183,4,30,22,5,17,0,4,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,434
1461123,0,0,Denmark,English,M,1982,23,54,3,3,1194,0,1,18,42,1,46,4,2,1194,0,2,11,27,1,33260,14,22090,9,7,2,2,35,0,1,4,182,4,7,2,1,35,0,1,3,149,3,7,2,2,35,0,1,4,182,4,7,2,1,35,0,1,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,433
2156896,0,0,Italy_BAW,Italian,M,1968,37,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,433
1403603,0,0,Germany,German,M,1968,36,418,62,23,260,0,3,7,319,1,33537,14,20,8,5,16,0,2,3,183,4,20,8,5,16,0,2,3,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,431
2108076,1,0,Germany,German,M,1985,20,101,65,33,1696,0,2,2,64,1,2885,634,68,1699,0,9,5,63,0,33282,14,22126,8,10,8,6,41,0,1,1,182,4,54,25,8,41,0,3,2,149,3,10,8,6,41,0,1,1,182,4,54,25,8,41,0,3,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,430
1919363,0,0,France_COM,French,M,1979,26,136,137,13,20,1,11,1,43,0,33261,13,12,12,4,4,1,3,1,182,4,12,12,4,4,1,3,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,430
1401823,0,0,Italy_BAW,Italian,M,1972,32,120,30,11,1107,0,3,4,80,1,33298,14,11,5,3,33,0,2,2,182,4,11,5,3,33,0,2,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,429
1782457,0,0,Germany,German,M,1985,19,105,110,15,1700,0,7,1,40,0,37,16,3,15,0,5,2,21,1,243,115,7,37,0,16,2,-4,0,33258,13,22084,9,35849,7,10,10,4,41,0,3,1,182,4,6,4,2,4,0,2,2,149,3,16,11,3,6,0,4,1,189,3,10,10,4,41,0,3,1,182,4,6,4,2,4,0,2,2,149,3,16,11,3,6,0,4,1,189,TRUE,428
1959326,0,0,Germany,German,M,1982,23,158,104,37,1208,0,3,2,20,0,33238,13,13,10,6,35,0,2,1,182,4,13,10,6,35,0,2,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,427
1357532,0,0,Germany,German,F,1972,32,1430,698,42,280,0,17,2,-111,0,2620,207,31,766,0,7,13,1162,0,33107,13,23225,8,38,26,6,17,0,4,1,182,4,51,14,6,28,0,3,4,152,3,38,26,6,17,0,4,1,182,4,51,14,6,28,0,3,4,152,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,427
2187527,1,0,Germany,German,M,1975,30,2640,260,81,278,0,3,10,795,0,283,14,4,239,0,4,20,-30,0,34013,13,22033,8,51,16,9,17,1,2,3,184,4,17,4,2,15,0,2,4,148,3,51,16,9,17,1,2,3,184,4,17,4,2,15,0,2,4,148,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,426
408460,0,0,Sweden,Swedish,M,1966,36,21,11,3,6,1,4,2,21,1,33239,14,5,3,2,2,1,2,1,182,4,5,3,2,2,1,2,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,424
877969,0,0,Denmark,English,M,1983,19,34,16,10,220,0,2,2,8,0,33226,13,6,4,3,15,0,1,1,182,4,6,4,3,15,0,1,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,423
819712,0,0,Germany,German,M,1985,18,46,24,7,12,1,3,2,15,0,182,100,7,11,1,14,2,5,0,33233,13,22068,8,7,5,3,3,1,2,1,182,4,13,10,3,3,1,4,1,149,3,7,5,3,3,1,2,1,182,4,13,10,3,3,1,4,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,420
1502475,0,0,Germany,German,M,1975,30,230,23,15,856,0,2,10,25,0,33243,13,15,5,4,29,0,1,3,182,4,15,5,4,29,0,1,3,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,420
1339503,1,0,Germany,German,M,1967,37,639,10,6,1139,0,2,64,639,1,10,1,1,1,1,1,10,10,1,4967,415,3,1282,0,138,12,-226,0,33857,14,22073,9,35626,7,25,3,2,34,0,1,8,184,4,3,1,1,1,1,1,3,149,3,70,20,2,36,0,12,3,189,3,25,3,2,34,0,1,8,184,4,3,1,1,1,1,1,3,149,3,70,20,2,36,0,12,3,189,TRUE,416
2210106,0,0,Germany,German,F,1963,42,15,3,1,1,1,3,5,15,1,33233,14,4,2,1,1,1,2,2,182,4,4,2,1,1,1,2,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,416
1766392,1,0,Germany,German,M,1963,41,791,210,48,850,0,4,4,81,0,388,103,27,778,0,4,4,113,0,33299,13,22176,8,28,14,7,29,0,2,2,182,4,20,10,5,28,0,2,2,149,3,28,14,7,29,0,2,2,182,4,20,10,5,28,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,415
821688,0,0,Germany,German,M,1957,46,88,16,6,101,0,3,5,-24,0,33194,13,9,4,2,10,0,2,2,182,4,9,4,2,10,0,2,2,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,414
1105726,0,0,Faroe,Islands,M,1983,19,30,40,13,483,0,3,1,-5,0,4,4,2,4,1,2,1,-4,-1,563,115,5,502,0,23,5,72,0,33,13,22,7,35924,7,5,6,4,22,0,2,1,182,4,2,2,1,2,1,1,1,149,3,24,11,2,22,0,5,2,190,3,5,6,4,22,0,2,1,182,4,2,2,1,2,1,1,1,149,3,24,11,2,22,0,5,2,190,TRUE,413
1586572,0,0,Germany,German,M,1982,22,302,60,24,1240,0,3,5,89,0,244,91,8,44,0,11,3,59,0,33307,13,22122,8,17,8,5,35,0,2,2,183,4,16,10,3,7,0,3,2,149,3,17,8,5,35,0,2,2,183,4,16,10,3,7,0,3,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,413
891132,1,0,Switzerland,German,M,1979,24,1340,469,68,704,0,7,3,114,0,848,147,23,648,0,6,6,123,0,208912,6248,86,723,0,73,33,4,0,33,13,22,8,39396,7,37,22,8,27,0,3,2,183,4,29,12,5,25,0,3,2,149,3,457,79,9,27,0,9,6,198,3,37,22,8,27,0,3,2,183,4,29,12,5,25,0,3,2,149,3,457,79,9,27,0,9,6,198,TRUE,413
1804280,0,0,Portugal,Portuguese,M,1982,23,149,17,8,110,0,2,9,-110,-1,30,3,3,232,0,1,10,30,1,863,211,9,867,0,23,4,-31,0,33,12,22093,9,36,7,12,4,3,10,0,1,3,182,4,5,2,2,15,0,1,3,149,3,29,15,3,29,0,5,2,189,3,12,4,3,10,0,1,3,182,4,5,2,2,15,0,1,3,149,3,29,15,3,29,0,5,2,189,TRUE,411
960009,1,0,Germany,German,M,1985,18,5498,6922,191,2395,0,36,1,1516,0,10768,1630,195,2404,0,8,7,824,0,34734,13,22887,8,74,83,14,49,0,6,1,186,4,104,40,14,49,0,3,3,151,3,74,83,14,49,0,6,1,186,4,104,40,14,49,0,3,3,151,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,408
1449201,0,0,Turkey,Turkish,M,1975,29,43,69,24,52,0,3,1,13,0,33231,13,7,8,5,7,1,2,1,182,4,7,8,5,7,1,2,1,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,406
1622589,0,0,Australia,English,F,1970,34,104,7,6,213,0,1,15,78,1,33296,14,10,3,2,15,0,1,4,182,4,10,3,2,15,0,1,4,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,406
1226493,0,0,Germany,German,M,1970,34,3770,323,85,1162,0,4,12,62,0,774,110,24,385,0,5,7,177,0,33280,13,22240,8,61,18,9,34,0,2,3,182,4,28,10,5,20,0,2,3,149,3,61,18,9,34,0,2,3,182,4,28,10,5,20,0,2,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,406
1986177,0,0,Turkey,Turkish,M,1975,30,6,8,2,2,1,4,1,6,1,6,4,1,1,1,4,2,4,1,33224,14,22067,9,2,3,1,1,1,2,1,182,4,3,2,1,1,1,2,1,149,3,2,3,1,1,1,2,1,182,4,3,2,1,1,1,2,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,TRUE,405
